CrimeDate,CrimeCode,Location,Description,Weapon,District,Neighborhood
5/29/2014,6G,2800 HOLLINS FERRY RD,LARCENY,,SOUTHERN,Lakeland
5/28/2014,6J,900 STOLL ST,LARCENY,,SOUTHERN,Brooklyn
5/28/2014,6J,200 E PRATT ST,LARCENY,,CENTRAL,Inner Harbor
5/28/2014,6J,200 E PRATT ST,LARCENY,,CENTRAL,Inner Harbor
5/28/2014,6B,1700 PENNSYLVANIA AV,LARCENY,,CENTRAL,Upton
5/28/2014,6F,2100 HARMAN AV,LARCENY,,SOUTHWESTERN,Morrell Park
5/28/2014,6B,100 S BROADWAY,LARCENY,,SOUTHEASTERN,Washington Hill
5/28/2014,6C,2400 FREDERICK AV,LARCENY,,SOUTHWESTERN,Millhill
5/28/2014,6C,100 E PRATT ST,LARCENY,,CENTRAL,Inner Harbor
5/28/2014,6C,2400 LIBERTY HGTS AV,LARCENY,,WESTERN,Mondawmin
5/28/2014,6C,2400 FREDERICK AV,LARCENY,,SOUTHWESTERN,Millhill
5/28/2014,6B,3800 ERDMAN AV,LARCENY,,NORTHEASTERN,Belair-Edison
5/28/2014,6J,1200 SILVERTHORNE RD,LARCENY,,NORTHEASTERN,New Northwood
5/28/2014,6E,300 W 29TH ST,LARCENY,,NORTHERN,Remington
5/28/2014,6C,2500 PENNSYLVANIA AV,LARCENY,,WESTERN,Penn North
5/28/2014,6B,1000 N CENTRAL AV,LARCENY,,EASTERN,Johnston Square
5/28/2014,6G,4300 ERDMAN AV,LARCENY,,NORTHEASTERN,Orangeville Industrial Ar
5/28/2014,6G,100 W 21ST ST,LARCENY,,NORTHERN,Charles North
5/28/2014,6C,1200 W PRATT ST,LARCENY,,SOUTHERN,Washington Village/Pigtow
5/28/2014,6J,2200 DRUID PARK DR,LARCENY,,NORTHERN,Woodberry
5/28/2014,6G,900 SEAGULL AV,LARCENY,,SOUTHERN,Cherry Hill
5/28/2014,6C,3100 GREENMOUNT AV,LARCENY,,NORTHERN,Better Waverly
5/28/2014,6G,600 LIGHT ST,LARCENY,,SOUTHERN,Inner Harbor
5/28/2014,6G,2100 HARMAN AV,LARCENY,,SOUTHWESTERN,Morrell Park
5/28/2014,6G,2800 BRENDAN AV,LARCENY,,NORTHEASTERN,Belair-Edison
5/28/2014,6J,600 E 25TH ST,LARCENY,,NORTHEASTERN,East Baltimore Midway
5/28/2014,6B,2300 E BALTIMORE ST,LARCENY,,SOUTHEASTERN,Patterson Place
5/28/2014,6G,800 E PATAPSCO AV,LARCENY,,SOUTHERN,Brooklyn
5/28/2014,6G,100 MARKET PL,LARCENY,,CENTRAL,Inner Harbor
5/28/2014,6G,3300 CARLISLE AV,LARCENY,,NORTHWESTERN,Hanlon-Longwood
5/28/2014,6G,600 N CAROLINE ST,LARCENY,,EASTERN,Dunbar-Broadway
5/28/2014,6B,4700 WILLISTON ST,LARCENY,,SOUTHWESTERN,Beechfield
5/28/2014,6G,6000 MORAVIA PARK DR,LARCENY,,NORTHEASTERN,Frankford
5/28/2014,6G,1100 CHERRY HILL RD,LARCENY,,SOUTHERN,Cherry Hill
5/28/2014,6A,5400 REISTERSTOWN RD,LARCENY,,NORTHWESTERN,Woodmere
5/27/2014,6C,6100 HOLABIRD AV,LARCENY,,SOUTHEASTERN,Broening Manor
5/27/2014,6L,6600 HARFORD RD,LARCENY,,NORTHEASTERN,Westfield
5/27/2014,6E,3800 LIBERTY HGTS AV,LARCENY,,NORTHWESTERN,Callaway-Garrison
5/27/2014,6C,3200 TIOGA PW,LARCENY,,NORTHWESTERN,Mondawmin
5/27/2014,6G,0 S GREENE ST,LARCENY,,CENTRAL,University Of Maryland
5/27/2014,6C,4600 HARFORD RD,LARCENY,,NORTHEASTERN,Beverly Hills
5/27/2014,6B,100 N HIGHLAND AV,LARCENY,,SOUTHEASTERN,Patterson Park Neighborho
5/27/2014,6E,2600 WILKENS AV,LARCENY,,SOUTHWESTERN,Millhill
5/27/2014,6G,1300 W LOMBARD ST,LARCENY,,SOUTHERN,Union Square
5/27/2014,6G,1500 W NORTH AV,LARCENY,,WESTERN,Druid Heights
5/27/2014,6C,1000 S CHARLES ST,LARCENY,,SOUTHERN,Federal Hill
5/27/2014,6G,100 N CALVERT ST,LARCENY,,CENTRAL,Downtown
5/27/2014,6J,2500 PENNSYLVANIA AV,LARCENY,,WESTERN,Penn North
5/27/2014,6J,1000 VINE ST,LARCENY,,WESTERN,Poppleton
5/27/2014,6G,7300 MOYER AVE,LARCENY,,NORTHEASTERN,North Harford Road
5/27/2014,6C,3800 EASTERN AV,LARCENY,,SOUTHEASTERN,Brewers Hill
5/27/2014,6E,600 N KRESSON ST,LARCENY,,EASTERN,Orangeville
5/27/2014,6C,1000 S CHARLES ST,LARCENY,,SOUTHERN,Federal Hill
5/27/2014,6G,700 WASHINGTON,LARCENY,,SOUTHERN,Barre Circle
5/27/2014,6G,2900 MALLVIEW RD,LARCENY,,SOUTHERN,Lakeland
5/27/2014,6J,0 S POPPLETON ST,LARCENY,,SOUTHERN,Hollins Market
5/27/2014,6E,3700 CLARKS LA,LARCENY,,NORTHWESTERN,Glen
5/27/2014,6J,3200 ROSALIE AV,LARCENY,,NORTHEASTERN,North Harford Road
5/27/2014,6B,400 S CAROLINE ST,LARCENY,,SOUTHEASTERN,Fells Point
5/27/2014,6G,4500 BONNER RD,LARCENY,,NORTHWESTERN,West Forest Park
5/27/2014,6J,1600 EDISON HWY,LARCENY,,EASTERN,Berea
5/27/2014,6B,0 N FULTON AV,LARCENY,,WESTERN,Franklin Square
5/27/2014,6G,200 E NORTH AV,LARCENY,,EASTERN,Barclay
5/27/2014,6B,200 N EUTAW ST,LARCENY,,CENTRAL,Downtown
5/27/2014,6J,2700 LIGHT HOUSE POINT,LARCENY,,SOUTHEASTERN,Canton
5/27/2014,6J,100 N WOLFE ST,LARCENY,,SOUTHEASTERN,Washington Hill
5/27/2014,6C,4600 EDMONDSON AV,LARCENY,,SOUTHWESTERN,Hunting Ridge
5/27/2014,6F,3000 FLEETWOOD AV,LARCENY,,NORTHEASTERN,Westfield
5/26/2014,6J,400 S CONKLING ST,LARCENY,,SOUTHEASTERN,Highlandtown
5/26/2014,6J,,LARCENY,,SOUTHERN,
5/26/2014,6G,4300 FOREST VIEW AV,LARCENY,,NORTHEASTERN,Cedmont
5/26/2014,6F,100 S POTOMAC ST,LARCENY,,SOUTHEASTERN,Patterson Park Neighborho
5/26/2014,6J,3100 PRESSTMAN ST,LARCENY,,SOUTHWESTERN,Rosemont
5/26/2014,6C,3500 BOSTON ST,LARCENY,,SOUTHEASTERN,Canton Industrial Area
5/26/2014,6J,3300 GREENMOUNT AV,LARCENY,,NORTHERN,Oakenshawe
5/26/2014,6J,1300 W LOMBARD ST,LARCENY,,SOUTHERN,Union Square
5/26/2014,6J,3300 DOLFIELD AV,LARCENY,,NORTHWESTERN,East Arlington
5/26/2014,6F,3500 NOBLE ST,LARCENY,,SOUTHEASTERN,Baltimore Highlands
5/26/2014,6C,3400 CLIFTON AV,LARCENY,,SOUTHWESTERN,Mount Holly
5/26/2014,6F,3700 RAVENWOOD AV,LARCENY,,NORTHEASTERN,Belair-Edison
5/26/2014,6G,5100 NELSON AV,LARCENY,,NORTHWESTERN,Langston Hughes
5/26/2014,6G,2000 MOUNT ROYAL TR,LARCENY,,CENTRAL,Reservoir Hill
5/26/2014,6J,2300 GARRETT AV,LARCENY,,EASTERN,East Baltimore Midway
5/26/2014,6G,3800 CEDARHURST RD,LARCENY,,NORTHEASTERN,Waltherson
5/26/2014,6J,4200 CURTIS AV,LARCENY,,SOUTHERN,Curtis Bay Industrial Are
5/25/2014,6C,800 N WOLFE ST,LARCENY,,EASTERN,Middle East
5/25/2014,6E,2700 SOUTHERN AV,LARCENY,,NORTHEASTERN,Lauraville
5/25/2014,6C,2400 N CHARLES ST,LARCENY,,NORTHERN,Old Goucher
5/25/2014,6C,3700 FALLS RD,LARCENY,,NORTHERN,Hampden
5/25/2014,6G,0 W NORTH AV,LARCENY,,CENTRAL,Charles North
5/25/2014,6F,,LARCENY,,WESTERN,
5/25/2014,6C,100 S BROADWAY,LARCENY,,SOUTHEASTERN,Washington Hill
5/25/2014,6G,200 E PRATT ST,LARCENY,,CENTRAL,Inner Harbor
5/25/2014,6E,5600 BELAIR RD,LARCENY,,NORTHEASTERN,Frankford
5/25/2014,6C,2000 N WASHINGTON ST,LARCENY,,EASTERN,South Clifton Park
5/25/2014,6E,1500 NORTHWICK RD,LARCENY,,NORTHEASTERN,Hillen
5/25/2014,6A,400 S HOWARD ST,LARCENY,,SOUTHERN,Stadium Area
5/25/2014,6J,1700 LAURENS ST,LARCENY,,WESTERN,Sandtown-Winchester
5/25/2014,6C,1100 LIGHT ST,LARCENY,,SOUTHERN,Riverside
5/25/2014,6G,1100 WASHINGTON BLVD,LARCENY,,SOUTHERN,Washington Village/Pigtow
5/25/2014,6G,2400 ST PAUL ST,LARCENY,,NORTHERN,Barclay
5/25/2014,6J,2800 FREDERICK AV,LARCENY,,SOUTHWESTERN,Gwynns Falls
5/25/2014,6G,3700 E BALTIMORE ST,LARCENY,,SOUTHEASTERN,Baltimore Highlands
5/25/2014,6J,2500 DULANY ST,LARCENY,,SOUTHWESTERN,Millhill
5/25/2014,6B,2000 CHRISTIAN ST,LARCENY,,SOUTHERN,Carrollton Ridge
5/25/2014,6E,1900 N ROSE ST,LARCENY,,EASTERN,Berea
5/25/2014,6G,3900 ROLAND AV,LARCENY,,NORTHERN,Hampden
5/25/2014,6J,5300 LOCH RAVEN BD,LARCENY,,NORTHEASTERN,New Northwood
5/25/2014,6E,1600 N ELLAMONT ST,LARCENY,,SOUTHWESTERN,Rosemont
5/25/2014,6J,500 E LOMBARD ST,LARCENY,,CENTRAL,Downtown
5/25/2014,6J,500 N BELNORD AV,LARCENY,,SOUTHEASTERN,McElderry Park
5/24/2014,6E,4600 HARFORD RD,LARCENY,,NORTHEASTERN,Beverly Hills
5/24/2014,6J,300 S WOLFE ST,LARCENY,,SOUTHEASTERN,Upper Fells Point
5/24/2014,6G,700 LENNOX ST,LARCENY,,CENTRAL,Reservoir Hill
5/24/2014,6E,1900 W PRATT ST,LARCENY,,SOUTHERN,Carrollton Ridge
5/24/2014,6G,6000 AMBERWOOD RD,LARCENY,,NORTHEASTERN,Frankford
5/24/2014,6F,600 E 33RD ST,LARCENY,,NORTHERN,Better Waverly
5/24/2014,6E,4000 CARLISLE AVE,LARCENY,,NORTHWESTERN,Windsor Hills
5/24/2014,6G,200 E PRATT ST,LARCENY,,CENTRAL,Inner Harbor
5/24/2014,6J,1400 LAWRENCE ST,LARCENY,,SOUTHERN,Riverside
5/24/2014,6J,3300 FAIRVIEW AV,LARCENY,,NORTHWESTERN,Forest Park
5/24/2014,6J,1600 HEATHFIELD RD,LARCENY,,NORTHEASTERN,Perring Loch
5/24/2014,6J,4200 CHARLCOTE RD,LARCENY,,NORTHERN,Guilford
5/24/2014,6C,2500 N CHARLES ST,LARCENY,,NORTHERN,Charles Village
5/24/2014,6G,400 W SARATOGA ST,LARCENY,,CENTRAL,Downtown
5/24/2014,6J,1400 RIVERSIDE AV,LARCENY,,SOUTHERN,Riverside
5/24/2014,6E,4500 EASTWAY,LARCENY,,NORTHERN,Kernewood
5/24/2014,6C,200 N EUTAW ST,LARCENY,,CENTRAL,Downtown
5/24/2014,6E,2400 SEABURY RD,LARCENY,,SOUTHERN,Cherry Hill
5/24/2014,6G,3300 MC ELDERRY ST,LARCENY,,SOUTHEASTERN,Ellwood Park/Monument
5/24/2014,6C,4500 ERDMAN AV,LARCENY,,NORTHEASTERN,Orchard Ridge
5/24/2014,6J,4200 FAIRHAVEN AV,LARCENY,,SOUTHERN,Curtis Bay
5/24/2014,6J,300 W 29TH ST,LARCENY,,NORTHERN,Remington
5/24/2014,6C,700 S BROADWAY,LARCENY,,SOUTHEASTERN,Fells Point
5/24/2014,6G,2400 LOUISE AV,LARCENY,,NORTHEASTERN,Hamilton Hills
5/24/2014,6G,1200 GLENEAGLE RD,LARCENY,,NORTHEASTERN,Ramblewood
5/24/2014,6E,2700 PELHAM AV,LARCENY,,NORTHEASTERN,Belair-Edison
5/24/2014,6C,400 E NORTH AVE,LARCENY,,EASTERN,Greenmount West
5/24/2014,6E,2600 LEHMAN ST,LARCENY,,SOUTHWESTERN,Millhill
5/24/2014,6E,3200 HAWKINS POINT RD,LARCENY,,SOUTHERN,Hawkins Point
5/24/2014,6B,1500 N GILMOR ST,LARCENY,,WESTERN,Sandtown-Winchester
5/24/2014,6G,600 THE FALLSWAY,LARCENY,,EASTERN,Penn-Fallsway
5/24/2014,6J,300 N HOWARD ST,LARCENY,,CENTRAL,Downtown
5/23/2014,6G,1200 CARROLL ST,LARCENY,,SOUTHERN,Washington Village/Pigtow
5/23/2014,6E,2800 CHESTERFIELD AV,LARCENY,,NORTHEASTERN,Belair-Edison
5/23/2014,6E,1000 CAMERON RD,LARCENY,,NORTHERN,Cameron Village
5/23/2014,6F,3300 RAVENWOOD AV,LARCENY,,NORTHEASTERN,Four By Four
5/23/2014,6J,1700 LAMONT AV,LARCENY,,EASTERN,Oliver
5/23/2014,6E,5000 BEAUFORT AV,LARCENY,,NORTHWESTERN,Central Park Heights
5/23/2014,6J,500 BLOOM ST,LARCENY,,CENTRAL,Druid Heights
5/23/2014,6C,600 CHERRY HILL RD,LARCENY,,SOUTHERN,Cherry Hill
5/23/2014,6E,2000 BELAIR RD,LARCENY,,NORTHEASTERN,Clifton Park
5/23/2014,6C,700 S BROADWAY,LARCENY,,SOUTHEASTERN,Fells Point
5/23/2014,6C,900 W 36TH ST,LARCENY,,NORTHERN,Hampden
5/23/2014,6L,2300 HOLLINS FERRY RD,LARCENY,,SOUTHERN,Westport
5/23/2014,6E,2100 E LOMBARD ST,LARCENY,,SOUTHEASTERN,Butcher's Hill
5/23/2014,6C,600 CHERRY HILL RD,LARCENY,,SOUTHERN,Cherry Hill
5/23/2014,6C,3600 FALLS RD,LARCENY,,NORTHERN,Hampden
5/23/2014,6E,3000 WILKENS AV,LARCENY,,SOUTHWESTERN,Wilhelm Park
5/23/2014,6G,1600 E BELVEDERE AV,LARCENY,,NORTHEASTERN,Loch Raven
5/23/2014,6E,600 W PATAPSCO AV,LARCENY,,SOUTHERN,Cherry Hill
5/23/2014,6J,1400 EXETER HALL AV,LARCENY,,NORTHEASTERN,Coldstream Homestead Mont
5/23/2014,6J,1000 SHELLBANKS RD,LARCENY,,SOUTHERN,Cherry Hill
5/23/2014,6G,1100 WHITMORE AV,LARCENY,,WESTERN,Bridgeview/Greenlawn
5/23/2014,6J,3800 CONDUIT AV,LARCENY,,NORTHERN,Hampden
5/23/2014,6B,3200 FREDERICK AV,LARCENY,,SOUTHWESTERN,Carroll-South Hilton
5/23/2014,6J,5200 YORK RD,LARCENY,,NORTHERN,Winston-Govans
5/23/2014,6C,3400 BELAIR RD,LARCENY,,NORTHEASTERN,Belair-Edison
5/23/2014,6C,1600 PENNSYLVANIA AV,LARCENY,,CENTRAL,Upton
5/23/2014,6B,,LARCENY,,CENTRAL,
5/23/2014,6C,2100 W PATAPSCO AV,LARCENY,,SOUTHERN,Lakeland
5/23/2014,6C,6600 REISTERSTOWN RD,LARCENY,,NORTHWESTERN,Reisterstown Station
5/23/2014,6C,600 CHERRY HILL RD,LARCENY,,SOUTHERN,Cherry Hill
5/23/2014,6E,0 N LINWOOD AV,LARCENY,,SOUTHEASTERN,Patterson Park Neighborho
5/23/2014,6G,1200 N COLLINGTON AV,LARCENY,,EASTERN,Broadway East
5/23/2014,6G,600 RICHWOOD AV,LARCENY,,NORTHERN,Richnor Springs
5/23/2014,6E,400 S GILMOR ST,LARCENY,,SOUTHERN,New Southwest/Mount Clare
5/23/2014,6G,1400 W LEXINGTON ST,LARCENY,,WESTERN,Franklin Square
5/23/2014,6F,0 N CHARLES ST,LARCENY,,CENTRAL,Downtown
5/23/2014,6C,600 POPLAR GROVE ST,LARCENY,,SOUTHWESTERN,Franklintown Road
5/23/2014,6C,2000 MONDAWMIN MA,LARCENY,,WESTERN,Mondawmin
5/23/2014,6G,4000 ALTO RD,LARCENY,,NORTHWESTERN,Windsor Hills
5/23/2014,6C,2400 LIBERTY HGTS AV,LARCENY,,WESTERN,Mondawmin
5/23/2014,6E,100 N EUTAW ST,LARCENY,,CENTRAL,Downtown
5/23/2014,6G,3700 BARRINGTON RD,LARCENY,,NORTHWESTERN,Callaway-Garrison
5/22/2014,6F,2100 BOSTON ST,LARCENY,,SOUTHEASTERN,Canton
5/22/2014,6G,1600 KELLY AV,LARCENY,,NORTHERN,Mount Washington
5/22/2014,6F,100 E PRESTON ST,LARCENY,,CENTRAL,Mid-Town Belvedere
5/22/2014,6C,2400 BELAIR RD,LARCENY,,NORTHEASTERN,Belair-Edison
5/22/2014,6J,2800 HINSDALE DR,LARCENY,,SOUTHERN,Lakeland
5/22/2014,6C,1600 PENNSYLVANIA AV,LARCENY,,CENTRAL,Upton
5/22/2014,6C,200 E PRATT ST,LARCENY,,CENTRAL,Inner Harbor
5/22/2014,6B,1300 N CALVERT ST,LARCENY,,CENTRAL,Mid-Town Belvedere
5/22/2014,6E,200 E CHASE ST,LARCENY,,CENTRAL,Mid-Town Belvedere
5/22/2014,6C,5100 SINCLAIR LA,LARCENY,,NORTHEASTERN,Frankford
5/22/2014,6J,100 S BROADWAY,LARCENY,,SOUTHEASTERN,Upper Fells Point
5/22/2014,6C,200 MCMECHEN ST,LARCENY,,CENTRAL,Bolton Hill
5/22/2014,6J,3500 GELSTON DR,LARCENY,,SOUTHWESTERN,Gwynns Falls/Leakin Park
5/22/2014,6G,1700 HEATHFIELD RD,LARCENY,,NORTHEASTERN,Perring Loch
5/22/2014,6C,2700 PORT COVINGTON DR,LARCENY,,SOUTHERN,Port Covington
5/22/2014,6C,3200 TIOGA PW,LARCENY,,NORTHWESTERN,Mondawmin
5/22/2014,6C,2400 LIBERTY HGTS AV,LARCENY,,WESTERN,Mondawmin
5/22/2014,6G,5300 WINDSOR MILL RD,LARCENY,,SOUTHWESTERN,Franklintown
5/22/2014,6B,2500 E NORTHERN PW,LARCENY,,NORTHEASTERN,Hamilton Hills
5/22/2014,6E,2600 W PATAPSCO AV,LARCENY,,SOUTHERN,Lakeland
5/22/2014,6J,500 S GRUNDY ST,LARCENY,,SOUTHEASTERN,Brewers Hill
5/22/2014,6C,5700 WABASH AV,LARCENY,,NORTHWESTERN,Seton Business Park
5/22/2014,6C,2700 PORT COVINGTON DR,LARCENY,,SOUTHERN,Port Covington
5/22/2014,6J,0 N BRADFORD ST,LARCENY,,SOUTHEASTERN,Patterson Place
5/22/2014,6C,0 E FAYETTE ST,LARCENY,,CENTRAL,Downtown
5/22/2014,6G,4600 WHITE AV,LARCENY,,NORTHEASTERN,Cedmont
5/22/2014,6F,1500 N CHARLES ST,LARCENY,,CENTRAL,Mid-Town Belvedere
5/22/2014,6E,400 S HANOVER ST,LARCENY,,SOUTHERN,Otterbein
5/22/2014,6G,5400 BELLE VISTA AV,LARCENY,,NORTHEASTERN,Waltherson
5/22/2014,6J,2500 E NORTHERN PW,LARCENY,,NORTHEASTERN,Hamilton Hills
5/21/2014,6E,800 N CALVERT ST,LARCENY,,CENTRAL,Mount Vernon
5/21/2014,6E,1100 ANGLESEA ST,LARCENY,,SOUTHEASTERN,Medford
5/21/2014,6C,1200 S PONCA ST,LARCENY,,SOUTHEASTERN,Canton Industrial Area
5/21/2014,6F,2900 CRESMONT AV,LARCENY,,NORTHERN,Remington
5/21/2014,6J,3500 FAIRFIELD RD,LARCENY,,SOUTHERN,Fairfield Area
5/21/2014,6C,3500 BOSTON ST,LARCENY,,SOUTHEASTERN,Canton Industrial Area
5/21/2014,6C,1000 S CHARLES ST,LARCENY,,SOUTHERN,Federal Hill
5/21/2014,6B,4300 WABASH AV,LARCENY,,NORTHWESTERN,Towanda-Grantley
5/21/2014,6C,2400 FREDERICK AV,LARCENY,,SOUTHWESTERN,Millhill
5/21/2014,6G,100 N CHESTER ST,LARCENY,,SOUTHEASTERN,Butcher's Hill
5/21/2014,6J,3700 WILKENS AV,LARCENY,,SOUTHWESTERN,Oaklee
5/21/2014,6J,AV & HAYWARD AV,LARCENY,,NORTHWESTERN,Arlington
5/21/2014,6B,1200 W FAYETTE ST,LARCENY,,WESTERN,Poppleton
5/21/2014,6C,3800 EASTERN AV,LARCENY,,SOUTHEASTERN,Brewers Hill
5/21/2014,6E,600 N CHAPELGATE LA,LARCENY,,SOUTHWESTERN,West Hills
5/21/2014,6G,2700 W PATAPSCO AV,LARCENY,,SOUTHERN,Lakeland
5/21/2014,6C,100 W BALTIMORE ST,LARCENY,,CENTRAL,Downtown
5/21/2014,6J,1400 PENNSYLVANIA AV,LARCENY,,CENTRAL,Upton
5/21/2014,6F,400 ANGLESEA ST,LARCENY,,SOUTHEASTERN,Bayview
5/21/2014,6G,700 LENNOX ST,LARCENY,,CENTRAL,Reservoir Hill
5/21/2014,6B,2800 LOCH RAVEN RD,LARCENY,,NORTHERN,Better Waverly
5/21/2014,6G,200 NORTH BEND RD,LARCENY,,SOUTHWESTERN,Westgate
5/21/2014,6E,1200 SARGEANT ST,LARCENY,,SOUTHERN,Washington Village/Pigtow
5/21/2014,6F,6700 FAIT AVE,LARCENY,,SOUTHEASTERN,Graceland Park
5/21/2014,6E,5800 BELAIR RD,LARCENY,,NORTHEASTERN,Cedmont
5/20/2014,6G,800 PARK AV,LARCENY,,CENTRAL,Mid-Town Belvedere
5/20/2014,6C,200 W CHASE ST,LARCENY,,CENTRAL,Mid-Town Belvedere
5/20/2014,6J,3500 HICKORY AV,LARCENY,,NORTHERN,Hampden
5/20/2014,6B,1500 THAMES ST,LARCENY,,SOUTHEASTERN,Fells Point
5/20/2014,6E,3600 FRISBY ST,LARCENY,,NORTHERN,Waverly
5/20/2014,6F,1300 TOWSON ST,LARCENY,,SOUTHERN,Locust Point
5/20/2014,6G,900 W 36TH ST,LARCENY,,NORTHERN,Hampden
5/20/2014,6C,3500 BOSTON ST,LARCENY,,SOUTHEASTERN,Canton Industrial Area
5/20/2014,6C,3500 BOSTON ST,LARCENY,,SOUTHEASTERN,Canton Industrial Area
5/20/2014,6C,2000 MARYLAND AV,LARCENY,,NORTHERN,Charles North
5/20/2014,6E,2900 CHRISTOPHER AV,LARCENY,,NORTHEASTERN,Westfield
5/20/2014,6C,2400 BELAIR RD,LARCENY,,NORTHEASTERN,Belair-Edison
5/20/2014,6J,2600 GUILFORD AV,LARCENY,,NORTHERN,Harwood
5/20/2014,6C,200 E PRATT ST,LARCENY,,CENTRAL,Inner Harbor
5/20/2014,6C,1100 PENNSYLVANIA AV,LARCENY,,CENTRAL,Upton
5/20/2014,6G,4900 EASTERN AV,LARCENY,,SOUTHEASTERN,Greektown
5/20/2014,6J,3200 GWYNNS FALLS PW,LARCENY,,NORTHWESTERN,Hanlon-Longwood
5/20/2014,6J,2800 BERWICK AV,LARCENY,,NORTHEASTERN,North Harford Road
5/20/2014,6G,800 S HIGHLAND AV,LARCENY,,SOUTHEASTERN,Canton
5/20/2014,6C,5700 WABASH AV,LARCENY,,NORTHWESTERN,Seton Business Park
5/20/2014,6G,400 W PRATT ST,LARCENY,,CENTRAL,Downtown West
5/20/2014,6J,1900 PORTAL ST,LARCENY,,SOUTHEASTERN,Holabird Industrial Park
5/20/2014,6J,700 S LUZERNE AV,LARCENY,,SOUTHEASTERN,Canton
5/20/2014,6C,200 W CHASE ST,LARCENY,,CENTRAL,Mid-Town Belvedere
5/20/2014,6C,200 E PRATT ST,LARCENY,,CENTRAL,Inner Harbor
5/20/2014,6C,1600 PENNSYLVANIA AV,LARCENY,,CENTRAL,Upton
5/20/2014,6E,4700 NORFOLK AV,LARCENY,,NORTHWESTERN,West Forest Park
5/20/2014,6C,3900 W BELVEDERE AV,LARCENY,,NORTHWESTERN,Langston Hughes
5/20/2014,6F,3700 8TH ST,LARCENY,,SOUTHERN,Brooklyn
5/20/2014,6E,2800 ANNAPOLIS RD,LARCENY,,SOUTHERN,Lakeland
5/20/2014,6E,2800 ANNAPOLIS RD,LARCENY,,SOUTHERN,Lakeland
5/20/2014,6E,2800 ANNAPOLIS RD,LARCENY,,SOUTHERN,Lakeland
5/20/2014,6E,2800 ANNAPOLIS RD,LARCENY,,SOUTHERN,Lakeland
5/20/2014,6G,1100 N CAROLINE ST,LARCENY,,EASTERN,Gay Street
5/20/2014,6C,100 W LEXINGTON ST,LARCENY,,CENTRAL,Downtown
5/20/2014,6G,600 N WOLFE ST,LARCENY,,EASTERN,Dunbar-Broadway
5/20/2014,6C,2800 FOSTER AV,LARCENY,,SOUTHEASTERN,Canton
5/20/2014,6G,600 N CAROLINE ST,LARCENY,,EASTERN,Dunbar-Broadway
5/20/2014,6G,3500 HILLEN RD,LARCENY,,NORTHEASTERN,Ednor Gardens-Lakeside
5/20/2014,6H,800 N ARLINGTON AV,LARCENY,,WESTERN,Harlem Park
5/20/2014,6G,600 THE FALLSWAY,LARCENY,,EASTERN,Penn-Fallsway
5/20/2014,6B,2700 E NORTHERN PW,LARCENY,,NORTHEASTERN,North Harford Road
5/20/2014,6L,1100 WHITMORE AV,LARCENY,,WESTERN,Bridgeview/Greenlawn
5/20/2014,6G,3600 LEO ST,LARCENY,,SOUTHERN,Fairfield Area
5/20/2014,6G,6900 GOUGH ST,LARCENY,,SOUTHEASTERN,Eastwood
5/20/2014,6F,900 FELL ST,LARCENY,,SOUTHEASTERN,Fells Point
5/20/2014,6G,6200 RIDGEVIEW AV,LARCENY,,NORTHEASTERN,Glenham-Belhar
5/20/2014,6C,5900 BELAIR RD,LARCENY,,NORTHEASTERN,Cedmont
5/20/2014,6F,0 N LINWOOD AV,LARCENY,,SOUTHEASTERN,Patterson Park Neighborho
5/20/2014,6G,4800 BURLAND AVE,LARCENY,,NORTHEASTERN,Frankford
5/19/2014,6J,300 WOODBOURNE AV,LARCENY,,NORTHERN,Homeland
5/19/2014,6E,5000 LODESTONE WY,LARCENY,,NORTHEASTERN,Parkside
5/19/2014,6A,6700 GRACELAND AV,LARCENY,,SOUTHEASTERN,Graceland Park
5/19/2014,6C,5700 WABASH AV,LARCENY,,NORTHWESTERN,Seton Business Park
5/19/2014,6B,2800 GUILFORD AVE,LARCENY,,NORTHERN,Charles Village
5/19/2014,6C,300 LIGHT ST,LARCENY,,CENTRAL,Inner Harbor
5/19/2014,6C,6300 EASTERN AV,LARCENY,,SOUTHEASTERN,Pulaski Industrial Area
5/19/2014,6C,5100 SINCLAIR LA,LARCENY,,NORTHEASTERN,Frankford
5/19/2014,6G,1900 PARK AVE,LARCENY,,CENTRAL,Reservoir Hill
5/19/2014,6E,2500 HUNTINGDON AV,LARCENY,,NORTHERN,Remington
5/19/2014,6E,2500 HUNTINGDON AV,LARCENY,,NORTHERN,Remington
5/19/2014,6C,6600 REISTERSTOWN RD,LARCENY,,NORTHWESTERN,Reisterstown Station
5/19/2014,6B,1800 N CAREY ST,LARCENY,,WESTERN,Sandtown-Winchester
5/19/2014,6G,200 S EATON ST,LARCENY,,SOUTHEASTERN,Highlandtown
5/19/2014,6G,200 S EATON ST,LARCENY,,SOUTHEASTERN,Highlandtown
5/19/2014,6J,1200 STEELTON AV,LARCENY,,SOUTHEASTERN,Graceland Park
5/19/2014,6B,0 LIGHT ST,LARCENY,,CENTRAL,Downtown
5/19/2014,6F,3400 PARKLAWN AV,LARCENY,,NORTHEASTERN,Belair-Edison
5/19/2014,6B,200 N CONKLING ST,LARCENY,,SOUTHEASTERN,Baltimore Highlands
5/19/2014,6C,5100 ROLAND AV,LARCENY,,NORTHERN,Wyndhurst
