CrimeDate,CrimeCode,Location,Description,Weapon,District,Neighborhood
2/9/2012,1F,2900 HAVERFORD RD,HOMICIDE,FIREARM,NORTHWESTERN,Windsor Hills
2/6/2012,1F,900 E PRESTON ST,HOMICIDE,FIREARM,EASTERN,Johnston Square
2/1/2012,1F,5700 NASCO PL,HOMICIDE,FIREARM,NORTHEASTERN,Loch Raven
2/1/2012,1F,4300 GREENHILL AV,HOMICIDE,FIREARM,NORTHEASTERN,Parkside
1/29/2012,1F,200 S LOUDON AV,HOMICIDE,FIREARM,SOUTHWESTERN,Irvington
1/27/2012,1F,2700 W COLD SPRING LA,HOMICIDE,FIREARM,NORTHWESTERN,Central Park Heights
1/20/2012,1F,1600 W BALTIMORE ST,HOMICIDE,FIREARM,WESTERN,Franklin Square
1/19/2012,1O,3800 COTTAGE AV,HOMICIDE,OTHER,NORTHERN,Greenspring
1/18/2012,1F,4300 CEDAR GARDEN RD,HOMICIDE,FIREARM,SOUTHWESTERN,Yale Heights
1/12/2012,1F,500 EDGEWOOD ST,HOMICIDE,FIREARM,SOUTHWESTERN,Allendale
1/8/2012,1F,4100 MARIBAN CT,HOMICIDE,FIREARM,SOUTHERN,Brooklyn
1/6/2012,1F,800 N MONTFORD AV,HOMICIDE,FIREARM,EASTERN,Milton-Montford
1/5/2012,1K,2600 E BIDDLE ST,HOMICIDE,KNIFE,EASTERN,Biddle Street
1/3/2012,1F,4000 EDGEWOOD RD,HOMICIDE,FIREARM,NORTHWESTERN,East Arlington
1/3/2012,1O,500 BRUNSWICK ST,HOMICIDE,OTHER,SOUTHWESTERN,Millhill
